Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
380;14960;"Zhurnal Obshchei Biologii";journal;"00444596";0,143;Q4;18;0;50;0;22;50;0,56;0,00;0,00;0;0;Russian Federation;Eastern Europe;"Maik Nauka Publishing / Springer SBM";"1945, 1947, 1949-1955, 1960-2016, 2018-2020";"Ecology, Evolution, Behavior and Systematics (Q4); Medicine (miscellaneous) (Q4)";"Agricultural and Biological Sciences; Medicine"
381;21101077284;"Koloproktologia";journal;"20737556, 26867303";0,142;Q4;9;52;125;1380;96;117;0,79;26,54;36,29;0;15;Russian Federation;Eastern Europe;"Association of Coloproctologists of Russia";"2019-2024";"Gastroenterology (Q4); Oncology (Q4); Surgery (Q4)";"Medicine"
382;21101061920;"Research Results in Biomedicine";journal;"26586533";0,142;Q3;14;40;128;1571;89;128;0,90;39,28;56,37;0;17;Russian Federation;Eastern Europe;"Belgorod State National Research University";"2018-2024";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q3); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Genetics (Q4); Obstetrics and Gynecology (Q4); Pharmacology (Q4); Pharmacology (medical) (Q4); Psychiatry and Mental Health (Q4)";"Biochemistry, Genetics and Molecular Biology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
383;21100976770;"Medico-Biological and Socio-Psychological Issues of Safety in Emergency Situations";journal;"25417487, 19954441";0,141;Q3;6;45;143;1031;48;143;0,37;22,91;29,63;0;22;Russian Federation;Eastern Europe;"Nikiforov Russian Center of Emergency and Radiation Medicine, EMERCOM of Russia";"2019-2024";"Emergency Medical Services (Q3); Clinical Psychology (Q4); Emergency Medicine (Q4); Psychiatry and Mental Health (Q4); Public Health, Environmental and Occupational Health (Q4)";"Health Professions; Medicine; Psychology"
384;21100939610;"Russian Journal of Human Reproduction";journal;"10257217, 23094885";0,141;Q4;11;104;285;2924;121;281;0,47;28,12;78,83;0;44;Russian Federation;Eastern Europe;"Media Sphera Publishing Group";"2012-2024";"Embryology (Q4); Obstetrics and Gynecology (Q4); Reproductive Medicine (Q4)";"Medicine"
385;21100925895;"Vestnik Tomskogo Gosudarstvennogo Universiteta - Upravlenie, Vychislitel'naya Tekhnika i Informatika";journal;"23112085, 19988605";0,141;Q4;3;47;157;830;26;157;0,17;17,66;35,37;0;1;Russian Federation;Eastern Europe;"Tomsk State University";"2019-2024";"Computer Networks and Communications (Q4); Computer Science Applications (Q4); Information Systems (Q4)";"Computer Science"
386;21101071950;"Antichnaya Drevnost' i Srednie Veka";journal;"26870398, 03204472";0,140;Q2;3;24;61;747;11;61;0,24;31,13;36,00;0;1;Russian Federation;Eastern Europe;"Ural Federal University";"2019-2024";"Classics (Q2); History (Q2); Archeology (arts and humanities) (Q3); Arts and Humanities (miscellaneous) (Q3)";"Arts and Humanities"
387;21100901900;"Black Camera";journal;"15363155, 19474237";0,140;Q2;4;33;206;1146;33;195;0,17;34,73;48,28;0;2;Russian Federation;Eastern Europe;"Indiana University Press";"2018-2024";"Cultural Studies (Q2); Literature and Literary Theory (Q2); Visual Arts and Performing Arts (Q2); Communication (Q4)";"Arts and Humanities; Social Sciences"
388;21100857406;"Rossiyskiy Vestnik Perinatologii i Pediatrii";journal;"25002228, 10274065";0,140;Q4;11;132;422;3025;183;421;0,49;22,92;71,55;0;47;Russian Federation;Eastern Europe;"National Academy of Pediatric Science and Innovation";"2017-2024";"Pediatrics, Perinatology and Child Health (Q4)";"Medicine"
389;21101085509;"Creative Cardiology";journal;"24109169, 19973187";0,139;Q4;5;43;111;1307;22;110;0,23;30,40;51,18;0;29;Russian Federation;Eastern Europe;"Bakoulev National Medical Research Center for Cardiovascular Surgery";"2019-2024";"Cardiology and Cardiovascular Medicine (Q4); Internal Medicine (Q4); Radiology, Nuclear Medicine and Imaging (Q4); Surgery (Q4)";"Medicine"
390;21101083190;"Medialingvistika";journal;"23120274, 2312296X";0,139;Q3;7;26;109;900;39;109;0,28;34,62;87,88;0;3;Russian Federation;Eastern Europe;"Saint Petersburg State University";"2019-2024";"Linguistics and Language (Q3)";"Social Sciences"
391;21100875939;"Hirurgia Pozvonochnika";journal;"18108997, 23131497";0,138;Q4;8;35;124;1253;44;121;0,34;35,80;20,54;0;2;Russian Federation;Eastern Europe;"Editorial Office of The Journal Hirurgia Pozvonochnika";"2016-2024";"Anesthesiology and Pain Medicine (Q4); Orthopedics and Sports Medicine (Q4); Surgery (Q4)";"Medicine"
392;18324;"Vestnik Rossiiskoi Akademii Meditsinskikh Nauk";journal;"08696047, 24143545";0,138;Q4;21;47;184;1876;145;184;0,90;39,91;46,05;0;27;Russian Federation;Eastern Europe;"Publishing House of the Union of Pediatricians";"1992-2024";"Medicine (miscellaneous) (Q4)";"Medicine"
393;21101051698;"Innovative Medicine of Kuban";journal;"25419897, 25000268";0,137;Q4;5;45;127;1042;35;127;0,24;23,16;34,04;0;19;Russian Federation;Eastern Europe;"";"2019-2024";"Medicine (miscellaneous) (Q4)";"Medicine"
394;21101034433;"Musical Art and Education";journal;"23091428";0,137;Q2;5;46;112;897;29;112;0,24;19,50;82,46;0;14;Russian Federation;Eastern Europe;"Moscow Pedagogical State University";"2019-2024";"Music (Q2); Developmental and Educational Psychology (Q4); Education (Q4)";"Arts and Humanities; Psychology; Social Sciences"
395;21100415027;"Obshchaya Reanimatologiya";journal;"24117110, 18139779";0,137;Q4;12;45;142;2048;81;135;0,63;45,51;38,67;0;20;Russian Federation;Eastern Europe;"V.A. Negovsky Research Institute of General Reanimatology";"2015-2024";"Critical Care and Intensive Care Medicine (Q4)";"Medicine"
396;20906;"Zhurnal Mikrobiologii Epidemiologii i Immunobiologii";journal;"26867613, 03729311";0,137;Q4;15;60;227;2086;121;227;0,74;34,77;61,33;0;36;Russian Federation;Eastern Europe;"Central Research Institute for Epidemiology";"1945-1947, 1954-2016, 2019-2024";"Epidemiology (Q4); Immunology (Q4); Immunology and Microbiology (miscellaneous)  (Q4); Medicine (miscellaneous) (Q4); Microbiology (medical) (Q4); Public Health, Environmental and Occupational Health (Q4); Virology (Q4)";"Immunology and Microbiology; Medicine"
397;21100824612;"Oftalmologiya";journal;"18165095, 25000845";0,136;Q4;10;123;342;3395;135;342;0,39;27,60;66,67;0;16;Russian Federation;Eastern Europe;"Ophthalmology Publishing Group";"2017-2024";"Ophthalmology (Q4)";"Medicine"
398;21101037141;"RUDN Journal of Russian History";journal;"23128674, 23128690";0,136;Q2;4;44;144;914;28;135;0,19;20,77;40,32;0;14;Russian Federation;Eastern Europe;"RUDN University";"2019-2024";"History (Q2); Political Science and International Relations (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
399;21101041554;"Messenger of Anesthesiology and Resuscitation";journal;"20785658, 25418653";0,135;Q4;8;69;196;1986;104;194;0,67;28,78;33,33;0;21;Russian Federation;Eastern Europe;"New Terra Publishing House";"2019-2024";"Anesthesiology and Pain Medicine (Q4); Critical Care and Intensive Care Medicine (Q4); Emergency Medicine (Q4)";"Medicine"
400;21100942914;"Organizatsionnaya Psikhologiya";journal;"23125942";0,135;Q4;6;48;103;3238;34;102;0,25;67,46;55,05;0;12;Russian Federation;Eastern Europe;"National Research University Higher School of Economics";"2019-2024";"Applied Psychology (Q4); Organizational Behavior and Human Resource Management (Q4); Social Psychology (Q4)";"Business, Management and Accounting; Psychology"
401;21101050071;"Russian Journal of Pain";journal;"22195297, 26189860";0,135;Q4;8;40;79;1501;51;77;0,66;37,53;65,12;0;2;Russian Federation;Eastern Europe;"Media Sphera Publishing Group";"2010-2024";"Anesthesiology and Pain Medicine (Q4)";"Medicine"
402;21101037305;"Russian Psychological Journal";journal;"18121853, 24115789";0,135;Q4;5;59;83;2152;33;83;0,41;36,47;73,72;0;14;Russian Federation;Eastern Europe;"Russian Psychological Society";"2019-2024";"Education (Q4); Psychology (miscellaneous) (Q4)";"Psychology; Social Sciences"
403;21100920048;"Uchenye Zapiski Kazanskogo Universiteta. Seriya Estestvennye Nauki";journal;"2542064X, 2500218X";0,135;Q4;10;36;124;1330;57;124;0,41;36,94;54,33;0;9;Russian Federation;Eastern Europe;"Kazan Federal University";"2013-2024";"Agricultural and Biological Sciences (miscellaneous) (Q4); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Chemistry (miscellaneous) (Q4); Earth and Planetary Sciences (miscellaneous) (Q4)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Chemistry; Earth and Planetary Sciences"
404;21100787317;"Infektsionnye Bolezni";journal;"17299225, 24149691";0,134;Q4;11;64;226;1669;133;225;0,75;26,08;63,77;0;50;Russian Federation;Eastern Europe;"Dynasty Publishing House";"2015-2024";"Epidemiology (Q4); Infectious Diseases (Q4); Virology (Q4)";"Immunology and Microbiology; Medicine"
405;21100788470;"Novoe Literaturnoe Obozrenie";journal;"08696365";0,134;Q2;3;153;178;4478;9;177;0,08;29,27;54,64;0;6;Russian Federation;Eastern Europe;"Novoe Literaturnoe Obozrenie Ltd.";"2016-2024";"Literature and Literary Theory (Q2); Cultural Studies (Q3)";"Arts and Humanities; Social Sciences"
406;21101028161;"Russian Bulletin of Obstetrician-Gynecologist";journal;"17266122, 23095148";0,134;Q4;10;91;269;2816;81;267;0,32;30,95;77,48;0;40;Russian Federation;Eastern Europe;"Media Sphera Publishing Group";"2010-2024";"Obstetrics and Gynecology (Q4)";"Medicine"
407;21100814515;"Arterial Hypertension (Russian Federation)";journal;"1607419X, 24118524";0,133;Q4;11;63;199;2508;82;199;0,43;39,81;67,69;0;37;Russian Federation;Eastern Europe;"All-Russian Public Organization Antihypertensive League";"2017-2024";"Cardiology and Cardiovascular Medicine (Q4); Internal Medicine (Q4)";"Medicine"
408;21100857526;"Russian Sklifosovsky Journal of Emergency Medical Care";journal;"22239022, 25418017";0,133;Q4;10;61;223;1876;91;222;0,42;30,75;38,86;0;17;Russian Federation;Eastern Europe;"Sklifosovsky Research Institute for Emergency Medicine";"2017-2024";"Emergency Medicine (Q4)";"Medicine"
409;21100926538;"Sibirskiy Psikhologicheskiy Zhurnal";journal;"17267080, 24110809";0,133;Q4;6;41;115;1648;41;115;0,37;40,20;59,78;0;17;Russian Federation;Eastern Europe;"Tomsk State University";"2019-2024";"Psychology (miscellaneous) (Q4)";"Psychology"
410;24068;"Zhurnal Vysshei Nervnoi Deyatelnosti Imeni I.P. Pavlova";journal;"00444677";0,133;Q4;17;57;174;4046;78;174;0,46;70,98;63,87;0;1;Russian Federation;Eastern Europe;"Izdatel'stvo Nauka";"1951-2024";"Medicine (miscellaneous) (Q4); Neuroscience (miscellaneous) (Q4)";"Medicine; Neuroscience"
411;21101041821;"Kazan Medical Journal";journal;"03684814, 25879359";0,132;Q4;6;120;384;3074;86;379;0,25;25,62;55,88;0;57;Russian Federation;Eastern Europe;"Eco-Vector LLC";"2019-2024";"Medicine (miscellaneous) (Q4)";"Medicine"
412;21101038514;"Russian Journal of Anesthesiology and Reanimatology /Anesteziologiya i Reanimatologiya";journal;"02017563, 24104698";0,132;Q4;12;72;208;3122;114;203;0,52;43,36;38,26;0;23;Russian Federation;Eastern Europe;"Media Sphera Publishing Group";"1976-2016, 2018-2024";"Anesthesiology and Pain Medicine (Q4); Emergency Medicine (Q4)";"Medicine"
413;21100775478;"Russian Open Medical Journal";journal;"23043415";0,132;Q4;12;71;178;2566;103;178;0,58;36,14;59,15;0;27;Russian Federation;Eastern Europe;"Russian Open Medical Journal";"2012-2024";"Medicine (miscellaneous) (Q4)";"Medicine"
414;21101047089;"Vestnik Sankt-Peterburgskogo Universiteta. Pravo";journal;"25875833, 20741243";0,132;Q3;6;67;183;1432;27;183;0,15;21,37;47,37;0;23;Russian Federation;Eastern Europe;"Saint Petersburg State University";"2019-2024";"Law (Q3)";"Social Sciences"
415;52741;"Advances in gerontology = Uspekhi gerontologii / Rossiiskaia akademiia nauk, Gerontologicheskoe obshchestvo";journal;"15619125";0,131;Q4;18;84;409;0;137;409;0,32;0,00;56,04;0;28;Russian Federation;Eastern Europe;"Eskulap";"2001-2024";"Medicine (miscellaneous) (Q4)";"Medicine"
416;21100223804;"Magnetic Resonance in Solids";journal;"20725981";0,131;Q4;11;4;57;82;19;55;0,73;20,50;46,67;0;0;Russian Federation;Eastern Europe;"Kazan Federal University";"2012-2025";"Atomic and Molecular Physics, and Optics (Q4); Electronic, Optical and Magnetic Materials (Q4); Nuclear and High Energy Physics (Q4); Spectroscopy (Q4)";"Chemistry; Materials Science; Physics and Astronomy"
417;21101101865;"Theory and Practice of Meat Processing";journal;"2414438X, 2414441X";0,131;Q4;8;34;86;1461;62;86;0,71;42,97;52,53;0;6;Russian Federation;Eastern Europe;"V.M. Gorbatov Federal Research Center for Food Systems of the Russian Academy of Sciences";"2019-2024";"Animal Science and Zoology (Q4); Food Science (Q4)";"Agricultural and Biological Sciences"
418;21101073950;"Annals of Critical Care";journal;"1818474X, 17269806";0,130;Q4;10;35;146;1513;102;138;0,72;43,23;41,71;0;9;Russian Federation;Eastern Europe;"Practical Medicine Publishing House LLC";"2018-2025";"Anesthesiology and Pain Medicine (Q4); Critical Care and Intensive Care Medicine (Q4); Emergency Medicine (Q4); Law (Q4)";"Medicine; Social Sciences"
419;21100790112;"Jurnal Infektologii";journal;"24999865, 20726732";0,130;Q4;10;78;232;2248;106;231;0,54;28,82;68,67;0;56;Russian Federation;Eastern Europe;"Interregional public organization Association of infectious disease specialists of Saint-Petersburg and Leningrad region (IPO AIDSSPbR)";"2015-2024";"Infectious Diseases (Q4)";"Medicine"
420;21101066747;"Transplantologiya. The Russian Journal of Transplantation";journal;"25420909, 20740506";0,130;Q4;5;38;86;1163;16;78;0,23;30,61;42,74;0;9;Russian Federation;Eastern Europe;"N.V. Sklifosovsky Research Institute for Emergency Medicine";"2018-2024";"Immunology (Q4); Immunology and Allergy (Q4); Surgery (Q4); Transplantation (Q4)";"Immunology and Microbiology; Medicine"
421;21100778036;"Medical Immunology (Russia)";journal;"2313741X, 15630625";0,129;Q4;13;105;371;3965;140;370;0,39;37,76;70,30;0;49;Russian Federation;Eastern Europe;"Russian Association of Allergologists and Clinical Immunologists, St. Petersburg Regional Branch (SPb RAACI)";"2015-2025";"Immunology (Q4); Immunology and Allergy (Q4)";"Immunology and Microbiology; Medicine"
422;21100304862;"Medical News of North Caucasus";journal;"20738137, 20738145";0,129;Q4;11;112;429;2145;116;428;0,30;19,15;52,70;0;32;Russian Federation;Eastern Europe;"Stavropol State Medical University";"2014-2024";"Medicine (miscellaneous) (Q4)";"Medicine"
423;21100903715;"Annals of Clinical and Experimental Neurology";journal;"24092533, 20755473";0,128;Q4;6;43;130;1790;65;130;0,52;41,63;61,34;0;13;Russian Federation;Eastern Europe;"Eco-Vector LLC";"2019-2024";"Cellular and Molecular Neuroscience (Q4); Multidisciplinary (Q4); Neurology (Q4); Neurology (clinical) (Q4)";"Medicine; Multidisciplinary; Neuroscience"
424;21101047668;"Head and Neck Russian Journal";journal;"23105194, 24149713";0,128;Q4;4;43;102;1167;16;102;0,18;27,14;46,27;0;12;Russian Federation;Eastern Europe;"All-Russian Federation of the Specialists in Head and Neck Diseases";"2019-2024";"Oral Surgery (Q4); Otorhinolaryngology (Q4); Surgery (Q4)";"Dentistry; Medicine"
425;21101046186;"Logical Investigations";journal;"24132713, 20741472";0,128;Q3;5;14;48;305;10;48;0,28;21,79;35,29;0;0;Russian Federation;Eastern Europe;"RAS Institute of Philosophy";"2015-2024";"Philosophy (Q3); Logic (Q4)";"Arts and Humanities; Mathematics"
426;21101041814;"St. Petersburg State Polytechnical University Journal: Physics and Mathematics";journal;"26188686, 23049782";0,128;Q4;6;115;154;1791;35;154;0,28;15,57;28,20;0;5;Russian Federation;Eastern Europe;"St. Petersburg Polytechnic University of Peter the Great";"2019-2024";"Atomic and Molecular Physics, and Optics (Q4); Condensed Matter Physics (Q4); Mathematical Physics (Q4); Statistical and Nonlinear Physics (Q4)";"Mathematics; Physics and Astronomy"
427;21100839122;"Vestnik Sankt-Peterburgskogo Universiteta, Iskusstvovedenie";journal;"25422243, 22213007";0,128;Q2;4;36;103;1632;17;103;0,20;45,33;78,38;0;4;Russian Federation;Eastern Europe;"Saint Petersburg State University";"2016-2024";"History (Q2); Music (Q2); Visual Arts and Performing Arts (Q2); Conservation (Q3)";"Arts and Humanities"
428;25950;"Gematologiya i Transfuziologiya";journal;"02345730";0,127;Q4;9;32;113;1269;53;113;0,51;39,66;70,33;0;20;Russian Federation;Eastern Europe;"Meditsina Publishers";"1983-2024";"Hematology (Q4)";"Medicine"
429;21101038734;"Infectious Diseases: News, Opinions, Training";journal;"26587394, 23053496";0,127;Q4;8;72;191;1770;82;188;0,48;24,58;67,21;0;55;Russian Federation;Eastern Europe;"Geotar Media Publishing Group";"2019-2024";"Education (Q4); Immunology and Allergy (Q4); Infectious Diseases (Q4)";"Medicine; Social Sciences"
430;21100942419;"Klinicheskaya Dermatologiya i Venerologiya";journal;"19972849, 23094877";0,127;Q4;8;111;332;2734;75;331;0,21;24,63;76,24;0;33;Russian Federation;Eastern Europe;"Media Sphera Publishing Group";"2010-2024";"Dermatology (Q4); Infectious Diseases (Q4)";"Medicine"
431;21100790705;"Onkourologiya";journal;"19961812, 17269776";0,127;Q4;7;72;234;1754;56;219;0,23;24,36;33,57;0;64;Russian Federation;Eastern Europe;"ABV-press Publishing House";"2005-2008, 2016-2024";"Nephrology (Q4); Oncology (Q4); Radiology, Nuclear Medicine and Imaging (Q4); Surgery (Q4); Urology (Q4)";"Medicine"
432;21101039876;"Russian Journal of Pediatric Hematology and Oncology";journal;"23111267, 24135496";0,127;Q4;4;72;192;1655;39;160;0,23;22,99;56,95;0;34;Russian Federation;Eastern Europe;"Graphica Ltd";"2019-2024";"Hematology (Q4); Oncology (Q4); Pediatrics, Perinatology and Child Health (Q4)";"Medicine"
433;21100778623;"Slovene";journal;"23040785, 23056754";0,127;Q2;6;32;111;912;19;111;0,16;28,50;39,47;0;0;Russian Federation;Eastern Europe;"Institute for Slavic Studies of the Russian Academy of Sciences";"2016-2023";"Religious Studies (Q2); Cultural Studies (Q3); History (Q3); Linguistics and Language (Q3)";"Arts and Humanities; Social Sciences"
434;21101050035;"Plastic Surgery and Aesthetic Medicine";journal;"26867346, 27133389";0,126;Q4;4;44;115;1012;29;115;0,22;23,00;56,19;0;13;Russian Federation;Eastern Europe;"Media Sphera Publishing Group";"2019-2024";"Dermatology (Q4); Surgery (Q4)";"Medicine"
